time_entry_id,project_id,work_date,employee_id,trade,regular_hours,overtime_hours,hourly_rate,labor_cost
TE001639,P008,2024-04-12,E134,Carpenter,34.07,0,44.72,1523.61
TE001640,P008,2024-05-30,E202,Laborer,34.99,0,34.33,1201.21
TE001641,P008,2024-01-12,E423,Finisher,33.31,0,40.21,1339.4
TE001642,P008,2024-04-16,E104,Carpenter,33.11,0,50.69,1678.35
TE001643,P008,2024-01-19,E401,Finisher,36.21,4.67,45.72,1975.79
TE001644,P008,2024-05-10,E423,Finisher,41.57,0,36.77,1528.53
TE001645,P008,2024-03-03,E115,Carpenter,33.34,0,41.66,1388.94
TE001646,P008,2024-04-13,E225,Laborer,43.75,0,27.7,1211.88
TE001647,P008,2024-04-12,E128,Carpenter,43.27,0,46.14,1996.48
TE001648,P008,2024-01-09,E115,Carpenter,45.23,0,46.15,2087.36
TE001649,P008,2024-01-27,E107,Carpenter,42.11,0,39.24,1652.4
TE001650,P008,2024-06-03,E312,Superintendent,34.63,0,61.04,2113.82
TE001651,P008,2024-03-16,E405,Finisher,41.82,6.64,43.12,2232.75
TE001652,P008,2024-03-16,E202,Laborer,37.6,3.03,33.84,1426.19
TE001653,P008,2024-05-26,E405,Finisher,37,5.99,38.55,1772.72
TE001654,P008,2024-01-09,E417,Finisher,33.67,8.02,37.92,1732.94
TE001655,P008,2024-05-27,E104,Carpenter,41.2,0,44.83,1847
TE001656,P008,2024-02-04,E309,Superintendent,38.43,0,58.71,2256.23
TE001657,P008,2024-04-21,E423,Finisher,42.39,0,38.61,1636.68
TE001658,P008,2024-04-26,E202,Laborer,44.43,0,36.66,1628.8
TE001659,P008,2024-03-24,E107,Carpenter,39.39,0,48.38,1905.69
TE001660,P008,2024-05-28,E128,Carpenter,35.4,0,38.47,1361.84
TE001661,P008,2024-05-28,E301,Superintendent,41.46,0,63.53,2633.95
TE001662,P008,2024-04-02,E134,Carpenter,32.86,0,40.52,1331.49
TE001663,P008,2024-05-05,E107,Carpenter,37.08,7.13,44.47,2124.55
TE001664,P008,2024-04-22,E312,Superintendent,35.13,0,56.45,1983.09
TE001665,P008,2024-05-23,E405,Finisher,30.45,0,45.04,1371.47
TE001666,P008,2024-04-05,E417,Finisher,32.96,0,48.71,1605.48
TE001667,P008,2024-03-02,E104,Carpenter,39.31,0,39.61,1557.07
TE001668,P008,2024-02-26,E101,Carpenter,39.8,0,44.41,1767.52
TE001669,P008,2024-06-03,E134,Carpenter,34.22,7.47,42.54,1932.38
TE001670,P008,2024-03-30,E202,Laborer,38.02,0,29.59,1125.01
TE001671,P008,2024-01-14,E104,Carpenter,34.2,0,48.04,1642.97
TE001672,P008,2024-01-15,E225,Laborer,36.79,0,32.64,1200.83
TE001673,P008,2024-02-04,E231,Laborer,32.28,0,34.94,1127.86
TE001674,P008,2024-06-03,E219,Laborer,34.85,5.51,29.47,1270.6
TE001675,P008,2024-03-28,E312,Superintendent,41.72,0,66.53,2775.63
TE001676,P008,2024-03-18,E312,Superintendent,30.48,1.64,66.14,2178.65
TE001677,P008,2024-03-19,E219,Laborer,35.64,0,31.4,1119.1
TE001678,P008,2024-02-08,E207,Laborer,34.75,0,34.26,1190.53
TE001679,P008,2024-05-25,E231,Laborer,34.14,0,32.21,1099.65
TE001680,P008,2024-01-20,E115,Carpenter,38.69,6.74,45,2196
TE001681,P008,2024-03-06,E207,Laborer,31.5,0,29.05,915.08
TE001682,P008,2024-05-13,E101,Carpenter,30.89,0,50.02,1545.12
TE001683,P008,2024-03-30,E304,Superintendent,32.73,5.74,67.49,2790.04
TE001684,P008,2024-02-27,E115,Carpenter,40.58,4.84,49.23,2355.16
TE001685,P008,2024-03-13,E202,Laborer,37.67,0,30.32,1142.15
TE001686,P008,2024-06-02,E202,Laborer,33.48,0,32.53,1089.1
TE001687,P008,2024-04-14,E417,Finisher,42.06,0,41.33,1738.34
TE001688,P008,2024-05-04,E401,Finisher,34.56,0,36.02,1244.85
TE001689,P008,2024-05-26,E231,Laborer,43.8,1,31.49,1426.5
TE001690,P008,2024-03-27,E405,Finisher,38.83,8.99,39.07,2043.95
TE001691,P008,2024-03-04,E128,Carpenter,30.59,0,44.15,1350.55
TE001692,P008,2024-05-08,E104,Carpenter,36.37,0,42.9,1560.27
TE001693,P008,2024-02-11,E231,Laborer,40.03,0,34.56,1383.44
TE001694,P008,2024-05-12,E401,Finisher,41.53,0,44.75,1858.47
TE001695,P008,2024-01-15,E301,Superintendent,39.84,0,55.14,2196.78
TE001696,P008,2024-03-11,E301,Superintendent,32.01,0,64.2,2055.04
TE001697,P008,2024-04-24,E401,Finisher,39.09,0,45.36,1773.12
TE001698,P008,2024-03-09,E309,Superintendent,40.48,0,62.57,2532.83
TE001699,P008,2024-04-11,E104,Carpenter,36.98,0,48.7,1800.93
TE001700,P008,2024-01-04,E134,Carpenter,39.03,0,41.23,1609.21
TE001701,P008,2024-03-16,E417,Finisher,36.67,7.69,48.13,2320.11
TE001702,P008,2024-05-07,E134,Carpenter,32.79,0,43.58,1428.99
TE001703,P008,2024-02-05,E107,Carpenter,30.97,0,40.25,1246.54
TE001704,P008,2024-05-14,E101,Carpenter,30.58,0,49.37,1509.73
TE001705,P008,2024-02-05,E225,Laborer,45.52,6.02,29.14,1589.59
TE001706,P008,2024-01-23,E107,Carpenter,45.93,0,41.77,1918.5
TE001707,P008,2024-05-04,E202,Laborer,35.52,0,33.37,1185.3
TE001708,P008,2024-03-14,E309,Superintendent,44.97,0,63.8,2869.09
TE001709,P008,2024-03-31,E401,Finisher,30.39,0,37.55,1141.14
TE001710,P008,2024-06-01,E115,Carpenter,32.86,0,39.44,1296
TE001711,P008,2024-04-28,E219,Laborer,31.71,2.64,33.48,1194.23
TE001712,P008,2024-02-04,E231,Laborer,41.28,0,31.54,1301.97
TE001713,P008,2024-05-10,E128,Carpenter,42.22,0,44.75,1889.35
TE001714,P008,2024-03-24,E231,Laborer,31.71,0,31.02,983.64
TE001715,P008,2024-05-24,E202,Laborer,34.28,0,37.81,1296.13
TE001716,P008,2024-03-09,E309,Superintendent,40.09,0,55.45,2222.99
TE001717,P008,2024-02-13,E423,Finisher,34.64,0,46.95,1626.35
TE001718,P008,2024-04-26,E115,Carpenter,40.04,0,46.87,1876.67
TE001719,P008,2024-01-22,E219,Laborer,32.57,0,33.17,1080.35
TE001720,P008,2024-02-10,E423,Finisher,42.65,2.7,46.22,2158.47
TE001721,P008,2024-04-17,E301,Superintendent,33.86,0,52.94,1792.55
TE001722,P008,2024-01-18,E134,Carpenter,40.14,0,45.77,1837.21
TE001723,P008,2024-05-07,E417,Finisher,37.43,0,46.6,1744.24
TE001724,P008,2024-03-08,E401,Finisher,40.29,0,37.59,1514.5
TE001725,P008,2024-03-21,E219,Laborer,33.75,0,37.27,1257.86
TE001726,P008,2024-06-04,E231,Laborer,43.46,5.54,35.63,1844.57
TE001727,P008,2024-02-26,E202,Laborer,30.16,0,35.67,1075.81
TE001728,P008,2024-03-09,E128,Carpenter,36.61,0,40.75,1491.86
TE001729,P008,2024-03-02,E312,Superintendent,45.53,6.59,67.5,3740.51
TE001730,P008,2024-01-29,E312,Superintendent,44.17,7.07,63.07,3454.66
TE001731,P008,2024-05-27,E134,Carpenter,36.84,4.54,43.79,1911.43
TE001732,P008,2024-02-10,E128,Carpenter,39.22,0,43.3,1698.23
TE001733,P008,2024-05-15,E107,Carpenter,37.37,0,49.21,1838.98
TE001734,P008,2024-01-19,E115,Carpenter,38.71,0,46.13,1785.69
TE001735,P008,2024-03-15,E101,Carpenter,45.38,0,42.56,1931.37
TE001736,P008,2024-05-04,E231,Laborer,33.88,0,35.43,1200.37
TE001737,P008,2024-05-06,E101,Carpenter,31.92,0,48.55,1549.72
TE001738,P008,2024-02-14,E101,Carpenter,33.24,2.63,49.24,1830.99
TE001739,P008,2024-03-26,E312,Superintendent,32.67,6.25,66.76,2806.92
TE001740,P008,2024-02-06,E423,Finisher,38.15,0,47.16,1799.15
TE001741,P008,2024-01-29,E401,Finisher,31.97,0,40.42,1292.23
TE001742,P008,2024-04-23,E134,Carpenter,45.02,0,50.08,2254.6
TE001743,P008,2024-02-03,E101,Carpenter,33.52,0,40.57,1359.91
TE001744,P008,2024-02-12,E304,Superintendent,44.82,0,61.52,2757.33
TE001745,P008,2024-01-22,E405,Finisher,38.49,0,41.04,1579.63
TE001746,P008,2024-03-03,E225,Laborer,44.29,3.25,32.21,1583.6
TE001747,P008,2024-04-30,E207,Laborer,39.7,0,27.16,1078.25
TE001748,P008,2024-05-30,E301,Superintendent,44.01,0,52.6,2314.93
TE001749,P008,2024-01-14,E104,Carpenter,30.19,0,50.18,1514.93
TE001750,P008,2024-04-06,E115,Carpenter,37.94,0,38.91,1476.25
TE001751,P008,2024-04-18,E134,Carpenter,36.08,0,45.83,1653.55
TE001752,P008,2024-04-16,E312,Superintendent,44.16,0,54.59,2410.69
TE001753,P008,2024-04-07,E405,Finisher,34.71,1.13,36.96,1345.53
TE001754,P008,2024-06-02,E128,Carpenter,36.72,3.85,38.77,1647.53
TE001755,P008,2024-02-26,E225,Laborer,36.19,0,35.86,1297.77
TE001756,P008,2024-05-31,E309,Superintendent,44.98,0,56.28,2531.47
TE001757,P008,2024-03-17,E401,Finisher,37.62,5.7,38.92,1796.94
TE001758,P008,2024-03-22,E104,Carpenter,30.73,6.44,51.39,2075.64
TE001759,P008,2024-04-05,E104,Carpenter,30.08,8.02,48.29,2033.49
TE001760,P008,2024-03-06,E115,Carpenter,30.06,0,47.76,1435.67
TE001761,P008,2024-05-09,E104,Carpenter,44.87,0,45.55,2043.83
TE001762,P008,2024-05-27,E202,Laborer,33.19,0,33.28,1104.56
TE001763,P008,2024-01-08,E134,Carpenter,36.32,0,48.04,1744.81
TE001764,P008,2024-04-06,E104,Carpenter,31.51,6.56,45.03,1861.99
TE001765,P008,2024-03-07,E401,Finisher,38.95,0,42.5,1655.38
TE001766,P008,2024-05-06,E309,Superintendent,40.8,0,52.66,2148.53
TE001767,P008,2024-02-28,E128,Carpenter,40.03,0,45.1,1805.35
TE001768,P008,2024-05-06,E225,Laborer,40.52,0,29.02,1175.89
TE001769,P008,2024-05-27,E301,Superintendent,34.39,5.75,67.61,2908.24
TE001770,P008,2024-04-09,E219,Laborer,39.36,0,31.85,1253.62
TE001771,P008,2024-01-15,E101,Carpenter,42.81,0,45.58,1951.28
TE001772,P008,2024-03-12,E219,Laborer,40.76,4.64,33.13,1580.96
TE001773,P008,2024-05-03,E423,Finisher,41.35,0,45.04,1862.4
TE001774,P008,2024-05-13,E417,Finisher,45.26,0,38.6,1747.04
TE001775,P008,2024-01-31,E107,Carpenter,34.76,0,47.53,1652.14
TE001776,P008,2024-05-14,E134,Carpenter,41.09,0,45.89,1885.62
TE001777,P008,2024-03-10,E231,Laborer,37.82,0,30.52,1154.27
TE001778,P008,2024-04-24,E101,Carpenter,31.94,0,38.46,1228.41
TE001779,P008,2024-06-04,E312,Superintendent,37.13,0,57.76,2144.63
TE001780,P008,2024-02-21,E231,Laborer,33.46,0,31.24,1045.29
TE001781,P008,2024-05-01,E225,Laborer,39.38,0,34.07,1341.68
TE001782,P008,2024-04-09,E405,Finisher,44.47,0,43.02,1913.1
TE001783,P008,2024-06-07,E202,Laborer,38.1,0,36.26,1381.51
TE001784,P008,2024-03-01,E405,Finisher,41.7,0,47.83,1994.51
TE001785,P008,2024-02-24,E309,Superintendent,35.2,0,52.81,1858.91
TE001786,P008,2024-04-05,E107,Carpenter,39.56,6.55,40.06,1978.36
TE001787,P008,2024-01-08,E107,Carpenter,32.04,0,46.37,1485.69
TE001788,P008,2024-04-23,E202,Laborer,37.7,0,28.39,1070.3
TE001789,P008,2024-04-13,E231,Laborer,42.25,0,28.57,1207.08
TE001790,P008,2024-04-28,E115,Carpenter,32.59,0,46.67,1520.98
TE001791,P008,2024-02-25,E115,Carpenter,34.93,0,41.08,1434.92
TE001792,P008,2024-02-05,E107,Carpenter,30.9,4.3,47.66,1780.1
TE001793,P008,2024-01-06,E115,Carpenter,40.79,0,51.03,2081.51
TE001794,P008,2024-05-14,E219,Laborer,33.49,0,27.34,915.62
TE001795,P008,2024-03-03,E301,Superintendent,30.93,0,63.17,1953.85
TE001796,P008,2024-04-07,E301,Superintendent,35.94,0,55.56,1996.83
TE001797,P008,2024-03-28,E104,Carpenter,41.73,2,40.47,1810.22
TE001798,P008,2024-01-06,E101,Carpenter,42.23,8.2,45.86,2500.75
TE001799,P008,2024-04-22,E417,Finisher,42.89,4.41,38.74,1917.82
TE001800,P008,2024-03-30,E115,Carpenter,41.86,0,43.59,1824.68
TE001801,P008,2024-04-04,E134,Carpenter,32.31,0,44.32,1431.98
TE001802,P008,2024-01-31,E417,Finisher,44.92,0,44.03,1977.83
TE001803,P008,2024-03-29,E304,Superintendent,45.68,3.37,61.42,3116.14
TE001804,P008,2024-03-05,E219,Laborer,31.82,0,28.92,920.23
TE001805,P008,2024-01-12,E104,Carpenter,30.68,0,39.46,1210.63
TE001806,P008,2024-01-07,E202,Laborer,35.9,0,27.53,988.33
TE001807,P008,2024-04-03,E134,Carpenter,44.9,0,41.24,1851.68
TE001808,P008,2024-02-15,E202,Laborer,39.5,0,32.68,1290.86
TE001809,P008,2024-06-01,E304,Superintendent,34.52,0,56.91,1964.53
TE001810,P008,2024-05-24,E401,Finisher,33.46,0,40.73,1362.83
TE001811,P008,2024-03-31,E104,Carpenter,40.62,0,42.15,1712.13
TE001812,P008,2024-01-19,E128,Carpenter,42.8,4.41,51.49,2544.38
TE001813,P008,2024-03-14,E207,Laborer,34.35,4.41,30.72,1258.44
TE001814,P008,2024-03-15,E202,Laborer,34.67,0,36.33,1259.56
TE001815,P008,2024-01-03,E134,Carpenter,34.28,0,43.44,1489.12
TE001816,P008,2024-05-13,E115,Carpenter,33.6,8.27,38.52,1772.11
TE001817,P008,2024-05-08,E225,Laborer,42.43,0,35.07,1488.02
TE001818,P008,2024-01-24,E225,Laborer,41.4,0,31.44,1301.62
TE001819,P008,2024-03-26,E101,Carpenter,40.64,0,48.43,1968.2
TE001820,P008,2024-03-29,E107,Carpenter,32.94,0,51.32,1690.48
TE001821,P008,2024-04-12,E128,Carpenter,31.22,0,39.65,1237.87
TE001822,P008,2024-05-16,E423,Finisher,32.8,0,46.93,1539.3
TE001823,P008,2024-01-24,E134,Carpenter,40.43,0,43.37,1753.45
TE001824,P008,2024-04-05,E115,Carpenter,39.39,0,40.62,1600.02
TE001825,P008,2024-04-01,E231,Laborer,38.31,0,32.58,1248.14
TE001826,P008,2024-01-11,E101,Carpenter,30.99,0,38.93,1206.44
TE001827,P008,2024-01-30,E417,Finisher,39.99,0,48.78,1950.71
TE001828,P008,2024-05-23,E301,Superintendent,33.54,0,59.8,2005.69
TE001829,P008,2024-04-22,E101,Carpenter,37.2,7.91,48.04,2357.08
TE001830,P008,2024-03-31,E107,Carpenter,43.19,0,48.73,2104.65
TE001831,P008,2024-01-13,E207,Laborer,40.54,0,29.52,1196.74
TE001832,P008,2024-03-16,E115,Carpenter,34.5,0,49.16,1696.02
TE001833,P008,2024-02-13,E115,Carpenter,30.1,1.8,46.52,1525.86
TE001834,P008,2024-05-21,E134,Carpenter,36.64,0,51.09,1871.94
TE001835,P008,2024-06-04,E207,Laborer,45.96,0,33.01,1517.14
TE001836,P008,2024-04-22,E405,Finisher,35.76,0,36.33,1299.16
TE001837,P008,2024-03-13,E207,Laborer,30.92,0,30.39,939.66
TE001838,P008,2024-04-24,E231,Laborer,38.25,0,37.11,1419.46
TE001839,P008,2024-03-27,E423,Finisher,42.19,0,47.46,2002.34
TE001840,P008,2024-05-27,E107,Carpenter,32.4,0,40.87,1324.19
TE001841,P008,2024-01-24,E231,Laborer,34.88,6.75,35.25,1586.43
TE001842,P008,2024-01-24,E312,Superintendent,41.7,0,66.13,2757.62
TE001843,P008,2024-03-22,E115,Carpenter,43.57,0,,1697.49
TE001844,P008,2024-02-19,E417,Finisher,33.28,7.59,38.83,1734.34
TE001845,P008,2024-02-27,E134,Carpenter,42.98,0,39.27,1687.82
TE001846,P008,2024-04-07,E107,Carpenter,31.71,0,41.1,1303.28
TE001847,P008,2024-03-18,E134,Carpenter,43.56,0,38,1655.28
TE001848,P008,2024-03-01,E104,Carpenter,31.77,0,44.06,1399.79
TE001849,P008,2024-06-06,E207,Laborer,30.15,0,28.46,858.07
TE001850,P008,2024-06-04,E101,Carpenter,33.17,0,39.16,1298.94
TE001851,P008,2024-02-16,E417,Finisher,36.76,6.6,41.39,1931.26
TE001852,P008,2024-05-28,E128,Carpenter,33.09,0,42.66,1411.62
TE001853,P008,2024-04-17,E225,Laborer,41.52,0,34.91,1449.46
TE001854,P008,2024-03-20,E405,Finisher,34.11,0,42.51,1450.02
TE001855,P008,2024-02-27,E423,Finisher,39.06,4.94,38.28,1778.87
TE001856,P008,2024-04-03,E134,Carpenter,39.38,0,48.42,1906.78
TE001857,P008,2024-01-17,E115,Carpenter,43.66,0,47.8,2086.95
TE001858,P008,2024-03-27,E115,Carpenter,40.29,1.29,42.66,1801.32
TE001859,P008,2024-05-22,E107,Carpenter,31.07,0,41.36,1285.06
TE001860,P008,2024-04-11,E104,Carpenter,40.59,0,42.35,1718.99
TE001861,P008,2024-03-25,E225,Laborer,40.74,0,29.39,1197.35
TE001862,P008,2024-04-10,E312,Superintendent,32.81,0,66.12,2169.4
TE001863,P008,2024-01-21,E401,Finisher,30.98,0,38.25,1184.99
TE001864,P008,2024-05-29,E304,Superintendent,37.04,4.92,64.98,2886.41
TE001865,P008,2024-04-06,E101,Carpenter,41.35,0,51.58,2132.83
TE001866,P008,2024-05-26,E423,Finisher,31.69,0,48.96,1551.54
TE001867,P008,2024-05-10,E128,Carpenter,40.29,0,40.58,1634.97
TE001868,P008,2024-01-11,E231,Laborer,32.47,0,32.77,1064.04
TE001869,P008,2024-02-16,E219,Laborer,34.21,0,31.65,1082.75
TE001870,P008,2024-03-30,E128,Carpenter,37.96,0,50.8,1928.37
TE001871,P008,2024-02-29,E107,Carpenter,31.31,0,43.75,1369.81
TE001872,P008,2024-03-26,E423,Finisher,33.76,0,40.82,1378.08
TE001873,P008,2024-05-27,E207,Laborer,41.1,0,35.01,1438.91
TE001874,P008,2024-01-30,E101,Carpenter,38.67,0,45.46,1757.94
TE001875,P008,2024-01-23,E134,Carpenter,39.8,0,46.15,1836.77
TE001876,P008,2024-03-27,E401,Finisher,37.15,0,42.19,1567.36
TE001877,P008,2024-01-18,E115,Carpenter,38.52,3.94,45.71,2030.9
TE001878,P008,2024-01-11,E104,Carpenter,42.41,6.34,43.46,2256.44
TE001879,P008,2024-01-09,E225,Laborer,41.24,0,37.69,1554.34
TE001880,P008,2024-03-18,E225,Laborer,7.9097,0,35.2,278.42
TE001881,P009,2023-11-04,E101,Carpenter,30.27,0,44.51,1347.32
TE001882,P009,2023-12-17,E401,Finisher,38.77,0,46.73,1811.72
TE001883,P009,2023-12-31,E104,Carpenter,38.19,0,44.24,1689.53
TE001884,P009,2023-07-04,E101,Carpenter,42.67,0,39.72,1694.85
TE001885,P009,2023-08-29,E101,Carpenter,34.56,0,48.82,1687.22
TE001886,P009,2024-01-23,E423,Finisher,40.32,4.3,38.17,1785.21
TE001887,P009,2023-12-04,E417,Finisher,45.81,0,36.18,1657.41
TE001888,P009,2023-10-23,E115,Carpenter,39.72,0,51.24,2035.25
TE001889,P009,2023-08-14,E219,Laborer,41.53,0,36.11,1499.65
TE001890,P009,2023-10-28,E309,Superintendent,41.81,7.93,58.6,3147.11
TE001891,P009,2023-08-06,E417,Finisher,38.25,2.74,40.39,1710.92
TE001892,P009,2023-09-11,E134,Carpenter,36.5,3.77,43.93,1851.87
TE001893,P009,2023-10-12,E312,Superintendent,34.28,0,63.82,2187.75
TE001894,P009,2023-08-11,E107,Carpenter,43.89,0,49.86,2188.36
TE001895,P009,2023-12-16,E101,Carpenter,34.53,0,39.96,1379.82
TE001896,P009,2023-07-02,E405,Finisher,30.86,0,37.86,1168.36
TE001897,P009,2023-08-31,E128,Carpenter,41.11,0,45.94,1888.59
TE001898,P009,2024-01-04,E405,Finisher,45.06,0,46.2,2081.77
TE001899,P009,2023-09-05,E104,Carpenter,38.64,0,45.86,1772.03
TE001900,P009,2023-06-19,E134,Carpenter,34.13,0,41.82,1427.32
TE001901,P009,2024-02-12,E104,Carpenter,34.59,0,46.37,1603.94
TE001902,P009,2023-11-24,E115,Carpenter,45.14,5.9,42.14,2275.14
TE001903,P009,2023-12-18,E401,Finisher,36.19,1.99,39.79,1558.77
TE001904,P009,2023-12-03,E401,Finisher,40.57,0,46.77,1897.46
TE001905,P009,2023-08-10,E225,Laborer,39.4,0,28.28,1114.23
TE001906,P009,2023-06-29,E301,Superintendent,40.49,2.94,57.3,2572.77
TE001907,P009,2023-10-15,E107,Carpenter,31.24,0,45.44,1419.55
TE001908,P009,2023-11-15,E309,Superintendent,35.51,0,66.92,2376.33
TE001909,P009,2024-02-04,E309,Superintendent,38.47,3.51,57.2,2501.64
TE001910,P009,2023-12-04,E104,Carpenter,30.46,0,40.44,1231.8
TE001911,P009,2024-01-28,E207,Laborer,43.43,0,35.43,1538.72
TE001912,P009,2023-09-14,E417,Finisher,45.4,0,36.11,1639.39
TE001913,P009,2023-08-11,E231,Laborer,32.52,0,37.63,1223.73
TE001914,P009,2023-12-04,E401,Finisher,40.94,4.71,47.45,2277.84
TE001915,P009,2023-12-09,E417,Finisher,32.22,0,40.89,1317.48
TE001916,P009,2024-01-16,E107,Carpenter,44.27,0,41.12,1820.38
TE001917,P009,2024-01-01,E231,Laborer,44.1,0,31.65,1395.76
TE001918,P009,2023-10-23,E115,Carpenter,45.74,0,40.72,1862.53
TE001919,P009,2023-09-07,E301,Superintendent,42.49,5.74,61.35,3134.99
TE001920,P009,2023-08-08,E207,Laborer,32.09,0,31.35,1006.02
TE001921,P009,2023-07-05,E304,Superintendent,30.29,0,64.17,1943.71
TE001922,P009,2023-07-19,E231,Laborer,41.85,0,31.53,1319.53
TE001923,P009,2023-09-05,E202,Laborer,39.06,8.75,27.03,1410.56
TE001924,P009,2023-10-28,E104,Carpenter,41.83,0,44.65,1867.71
TE001925,P009,2023-11-22,E225,Laborer,42.7,0,35.95,1535.07
TE001926,P009,2023-08-04,E134,Carpenter,42.42,1.42,50.59,2253.78
TE001927,P009,2023-06-23,E104,Carpenter,43.28,7.02,38.59,2076.53
TE001928,P009,2023-07-30,E101,Carpenter,34.58,4.71,39.47,1643.73
TE001929,P009,2023-07-18,E405,Finisher,41.25,0,39.11,1613.29
TE001930,P009,2023-08-30,E101,Carpenter,40.37,0,45.14,1822.3
TE001931,P009,2023-10-27,E107,Carpenter,32.83,0,51.66,1696
TE001932,P009,2023-08-18,E405,Finisher,42.93,0,45.84,1967.91
TE001933,P009,2023-11-30,E134,Carpenter,30.38,7.03,46.72,1912.02
TE001934,P009,2023-10-08,E104,Carpenter,44.29,0,48.42,2144.52
TE001935,P009,2023-12-29,E423,Finisher,41.16,0,36.23,1491.23
TE001936,P009,2023-07-27,E219,Laborer,33.57,0,27.12,910.42
TE001937,P009,2023-12-30,E219,Laborer,42.87,2.29,34.92,1616.97
TE001938,P009,2023-11-12,E304,Superintendent,33.26,0,60.62,2016.22
TE001939,P009,2023-06-30,E101,Carpenter,36.6,6.47,51.22,2371.74
TE001940,P009,2023-06-25,E225,Laborer,45.74,4.98,36.82,1959.19
TE001941,P009,2023-07-27,E312,Superintendent,43.55,0,64.5,2808.97
TE001942,P009,2023-12-12,E304,Superintendent,45.15,0,67.92,3066.59
TE001943,P009,2023-12-19,E304,Superintendent,40.04,0,53.21,2130.53
TE001944,P009,2024-01-26,E134,Carpenter,31.42,4.2,45.5,1716.26
TE001945,P009,2023-11-14,E107,Carpenter,35.2,0,47.13,1658.98
TE001946,P009,2023-09-05,E115,Carpenter,44.4,0,51.69,2295.04
TE001947,P009,2023-12-12,E128,Carpenter,31.06,0,50.82,1578.47
TE001948,P009,2023-07-17,E417,Finisher,40.79,0,43.07,1756.83
TE001949,P009,2023-08-22,E134,Carpenter,36.22,0,46.77,1694.01
TE001950,P009,2023-11-11,E101,Carpenter,45.03,0,45.73,2059.22
TE001951,P009,2023-09-01,E107,Carpenter,44.64,0,50.4,2249.86
TE001952,P009,2023-06-16,E231,Laborer,37.74,0,35.77,1349.96
TE001953,P009,2023-10-01,E104,Carpenter,39.99,0,40.97,1638.39
TE001954,P009,2023-06-23,E417,Finisher,40.46,0,42.34,1713.08
TE001955,P009,2023-12-13,E107,Carpenter,35.9,0,41.02,1472.62
TE001956,P009,2023-06-27,E405,Finisher,38.91,8.65,47.36,2457.27
TE001957,P009,2023-07-07,E417,Finisher,42.51,0,47.94,2037.93
TE001958,P009,2023-08-24,E219,Laborer,40.35,0,36.53,1473.99
TE001959,P009,2024-01-21,E312,Superintendent,30.9,0,57.35,1772.12
TE001960,P009,2023-10-12,E101,Carpenter,43.79,0,44.37,1942.96
TE001961,P009,2023-09-14,E405,Finisher,34.03,0,41.49,1411.9
TE001962,P009,2024-02-04,E202,Laborer,33.58,0,27.24,914.72
TE001963,P009,2023-12-29,E134,Carpenter,34.96,8.97,41.91,2029.07
TE001964,P009,2023-08-22,E417,Finisher,31.82,0,48.39,1539.77
TE001965,P009,2023-11-18,E107,Carpenter,36.5,0,42.63,1556
TE001966,P009,2023-08-06,E401,Finisher,44.96,0,36.47,1639.69
TE001967,P009,2023-09-24,E423,Finisher,30.09,0,42.35,1274.31
TE001968,P009,2023-08-07,E219,Laborer,35.77,2.3,29,1137.38
TE001969,P009,2023-09-03,E219,Laborer,30.36,0,28.51,865.56
TE001970,P009,2023-08-15,E423,Finisher,38.4,0,41.81,1605.5
TE001971,P009,2023-10-29,E101,Carpenter,39.18,0,38.28,1499.81
TE001972,P009,2023-12-31,E225,Laborer,39.73,3.27,34.16,1524.73
TE001973,P009,2023-11-10,E225,Laborer,31,7.51,37.62,1590.01
TE001974,P009,2023-11-16,E202,Laborer,40.26,0,35.11,1413.53
TE001975,P009,2023-07-09,E134,Carpenter,36.4656,0,47.44,1729.93
TE001976,P010,2025-05-28,E107,Carpenter,30.26,0,39.39,1191.94
TE001977,P010,2025-07-30,E207,Laborer,32.14,3.34,33.72,1252.7
TE001978,P010,2025-05-27,E423,Finisher,38.55,8,42.65,2155.96
TE001979,P010,2025-06-01,E304,Superintendent,33.41,0,60.39,2017.63
TE001980,P010,2025-05-12,E202,Laborer,33.21,0,29.91,993.31
TE001981,P010,2025-06-07,E225,Laborer,33.02,0,30.64,1011.73
TE001982,P010,2025-09-14,E101,Carpenter,44.59,6.59,45.8,2494.95
TE001983,P010,2025-07-22,E405,Finisher,45.53,0,46.57,2120.33
TE001984,P010,2025-08-11,E309,Superintendent,33.34,6.01,54.67,2315.55
TE001985,P010,2025-08-18,E219,Laborer,32.02,0,37.83,1211.32
TE001986,P010,2025-06-26,E104,Carpenter,39.59,0,43.94,1739.58
TE001987,P010,2025-08-25,E401,Finisher,45.86,8.7,36.06,2124.29
TE001988,P010,2025-08-04,E304,Superintendent,42.21,0,52.51,2216.45
TE001989,P010,2025-06-27,E128,Carpenter,37.46,0,47.13,1765.49
TE001990,P010,2025-08-30,E202,Laborer,43.24,0,32.58,1408.76
TE001991,P010,2025-06-24,E225,Laborer,39.42,0,35.67,1406.11
TE001992,P010,2025-05-30,E225,Laborer,31.3,0,33.98,1063.57
TE001993,P010,2025-07-29,E115,Carpenter,31.43,0,48.77,1532.84
TE001994,P010,2025-08-05,E231,Laborer,45.66,2.94,27.22,1362.91
TE001995,P010,2025-09-09,E128,Carpenter,30.95,3.85,46.14,1694.49
TE001996,P010,2025-07-19,E104,Carpenter,30.2,0,39.32,1187.46
