transaction_id,project_id,transaction_date,cost_category,vendor_name,description,amount,payment_status
TX003565,P031,2023-07-31,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1486.67,paid
TX003566,P031,2023-10-30,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,1351.91,paid
TX003567,P031,2024-01-03,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,973.88,paid
TX003568,P031,2023-12-17,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,936.96,paid
TX003569,P031,2023-07-31,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,1040.39,paid
TX003570,P031,2023-07-22,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1259.11,approved
TX003571,P031,2023-08-22,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,122.15,approved
TX003572,P031,2024-01-07,General Conditions,Temporary Power Utah,General Conditions purchase,1609.45,approved
TX003573,P031,2023-12-18,General Conditions,Site Services LLC,General Conditions site expense,1153.21,paid
TX003574,P031,2024-02-29,General Conditions,Site Services LLC,General Conditions site expense,3266.39,paid
TX003575,P031,2024-01-19,General Conditions,Temporary Power Utah,General Conditions purchase,1475.16,paid
TX003576,P031,2023-08-06,General Conditions,SecureSite Fencing,General Conditions site expense,2359.09,paid
TX003577,P031,2023-10-12,General Conditions,SecureSite Fencing,General Conditions site expense,1895.3,paid
TX003578,P031,2023-12-19,General Conditions,Site Services LLC,General Conditions progress billing,1240.05,paid
TX003579,P031,2024-03-02,General Conditions,Temporary Power Utah,General Conditions progress billing,1548.26,paid
TX003580,P031,2023-11-14,General Conditions,SecureSite Fencing,General Conditions progress billing,1565.08,paid
TX003581,P031,2023-07-22,General Conditions,Temporary Power Utah,General Conditions progress billing,3510.05,paid
TX003582,P031,2024-02-03,General Conditions,SecureSite Fencing,General Conditions site expense,2351.61,paid
TX003583,P031,2023-08-02,General Conditions,SecureSite Fencing,General Conditions purchase,1131.26,paid
TX003584,P031,2023-12-17,General Conditions,Site Services LLC,General Conditions site expense,3362.79,paid
TX003585,P031,2023-12-29,General Conditions,Site Services LLC,General Conditions purchase,3483.18,paid
TX003586,P031,2023-08-16,General Conditions,SecureSite Fencing,General Conditions purchase,839.38,pending
TX003587,P031,2024-01-21,General Conditions,Site Services LLC,General Conditions site expense,3332.96,paid
TX003588,P031,2023-08-24,General Conditions,SecureSite Fencing,General Conditions progress billing,4173.02,paid
TX003589,P031,2023-12-02,General Conditions,Site Services LLC,General Conditions invoice,2414.39,paid
TX003590,P031,2023-07-07,General Conditions,SecureSite Fencing,General Conditions progress billing,2370.31,paid
TX003591,P031,2023-12-28,General Conditions,Temporary Power Utah,General Conditions invoice,2029.13,pending
TX003592,P031,2024-02-03,General Conditions,SecureSite Fencing,General Conditions purchase,2721.61,paid
TX003593,P031,2023-07-16,Other,Miscellaneous Vendor,Other purchase,707.38,paid
TX003594,P031,2023-07-20,Other,Miscellaneous Vendor,Other site expense,335.76,paid
TX003595,P031,2024-01-01,Other,Project Reimbursement,Other progress billing,1118.48,paid
TX003596,P031,2023-06-23,Other,Project Reimbursement,Other site expense,837.14,paid
TX003597,P031,2023-12-26,Other,Office Depot,Other site expense,338.69,paid
TX003598,P031,2023-12-12,Other,Miscellaneous Vendor,Other invoice,987.49,paid
TX003599,P031,2024-01-27,Other,Miscellaneous Vendor,Other site expense,655.18,approved
TX003600,P031,2024-01-20,Other,Project Reimbursement,Other site expense,700.69,paid
TX003601,P031,2023-08-29,Other,Miscellaneous Vendor,Other progress billing,385.83,paid
TX003602,P031,2023-08-28,Other,Miscellaneous Vendor,Other purchase,506.13,paid
TX003603,P031,2023-10-11,Other,Office Depot,Other progress billing,741.37,paid
TX003604,P031,2023-09-18,Other,Miscellaneous Vendor,Other purchase,1331.12,approved
TX003605,P031,2023-07-31,Other,Office Depot,Other site expense,588,paid
TX003606,P031,2023-12-13,Other,Office Depot,Other purchase,641.17,paid
TX003607,P031,2023-09-19,Other,Office Depot,Other invoice,1120.14,paid
TX003608,P031,2023-10-08,Other,Project Reimbursement,Other invoice,1311.73,paid
TX003609,P031,2024-02-27,Other,Miscellaneous Vendor,Other invoice,648.35,paid
TX003610,P031,2023-11-25,Other,Project Reimbursement,Other site expense,1234.8,paid
TX003611,P031,2023-10-01,Other,Project Reimbursement,Other site expense,822.6,paid
TX003612,P031,2024-03-14,Other,Office Depot,Other purchase,724.52,paid
TX003613,P031,2024-01-03,Other,Miscellaneous Vendor,Other invoice,146.88,paid
TX003614,P032,2024-06-05,Materials,Desert Steel & Glass,Materials progress billing,10089.85,paid
TX003615,P032,2024-07-07,Materials,Rocky Mountain Tile,Materials purchase,42166.29,paid
TX003616,P032,2024-02-20,Materials,Builders FirstSource,Materials progress billing,38808.98,paid
TX003617,P032,2024-05-28,Materials,Builders FirstSource,Materials purchase,28949.51,paid
TX003618,P032,2024-02-20,Materials,Mountain Supply Co.,Materials progress billing,45843.47,paid
TX003619,P032,2024-07-29,Materials,Rocky Mountain Tile,Materials progress billing,18918.29,pending
TX003620,P032,2024-08-17,Materials,Builders FirstSource,Materials site expense,32493.76,paid
TX003621,P032,2024-06-29,Materials,Wasatch Lumber,Materials invoice,37878.9,approved
TX003622,P032,2024-03-20,Materials,Desert Steel & Glass,Materials progress billing,34296.91,paid
TX003623,P032,2024-04-03,Materials,Mountain Supply Co.,Materials invoice,33238.4,approved
TX003624,P032,2024-06-11,Materials,Desert Steel & Glass,Materials progress billing,25730.34,paid
TX003625,P032,2024-05-15,Materials,Rocky Mountain Tile,Materials purchase,26694.61,paid
TX003626,P032,2024-03-26,Materials,Builders FirstSource,Materials site expense,27737.08,paid
TX003627,P032,2024-04-23,Materials,Rocky Mountain Tile,Materials progress billing,31542.18,approved
TX003628,P032,2024-06-27,Materials,Rocky Mountain Tile,Materials purchase,21329.45,paid
TX003629,P032,2024-02-21,Materials,Desert Steel & Glass,Materials purchase,31925.03,paid
TX003630,P032,2024-03-03,Materials,Rocky Mountain Tile,Materials invoice,17778.43,paid
TX003631,P032,2024-01-04,Materials,Wasatch Lumber,Materials purchase,34338.4,pending
TX003632,P032,2024-04-10,Subcontractors,Atlas Drywall,Subcontractors invoice,57144.32,approved
TX003633,P032,2024-01-18,Subcontractors,FlowRight Plumbing,Subcontractors purchase,17079.98,paid
TX003634,P032,2024-05-01,Subcontractors,FlowRight Plumbing,Subcontractors purchase,29459.04,paid
TX003635,P032,2024-04-28,Subcontractors,Precision Electric,Subcontractors site expense,30349.56,paid
TX003636,P032,2024-01-26,Subcontractors,Atlas Drywall,Subcontractors progress billing,56510.5,paid
TX003637,P032,2024-06-06,Subcontractors,Northstar Concrete,Subcontractors site expense,55562.3,approved
TX003638,P032,2024-03-24,Subcontractors,FlowRight Plumbing,Subcontractors invoice,38788.87,paid
TX003639,P032,2024-03-21,Subcontractors,Summit Mechanical,Subcontractors purchase,52779.66,approved
TX003640,P032,2024-04-10,Subcontractors,Northstar Concrete,Subcontractors invoice,12219.72,paid
TX003641,P032,2024-03-22,Subcontractors,Northstar Concrete,Subcontractors progress billing,28747.71,paid
TX003642,P032,2024-04-28,Subcontractors,Northstar Concrete,Subcontractors purchase,50421.05,approved
TX003643,P032,2024-05-07,Subcontractors,Atlas Drywall,Subcontractors progress billing,54556.29,paid
TX003644,P032,2024-04-24,Subcontractors,Atlas Drywall,Subcontractors progress billing,41040.28,paid
TX003645,P032,2024-04-24,Subcontractors,Atlas Drywall,Subcontractors progress billing,49746.95,paid
TX003646,P032,2024-06-24,Subcontractors,FlowRight Plumbing,Subcontractors purchase,21898.7,paid
TX003647,P032,2024-03-20,Subcontractors,Summit Mechanical,Subcontractors progress billing,19529.38,pending
TX003648,P032,2024-01-31,Subcontractors,FlowRight Plumbing,Subcontractors progress billing,25490.22,paid
TX003649,P032,2024-03-04,Equipment,Sunbelt Rentals,Equipment progress billing,2166.09,paid
TX003650,P032,2024-07-27,Equipment,Wasatch Equipment,Equipment site expense,6879.75,paid
TX003651,P032,2024-08-16,Equipment,Wasatch Equipment,Equipment invoice,3649.59,paid
TX003652,P032,2023-12-20,Equipment,Sunbelt Rentals,Equipment invoice,6503.04,paid
TX003653,P032,2024-02-09,Equipment,Wasatch Equipment,Equipment invoice,6545.49,approved
TX003654,P032,2023-12-23,Equipment,Sunbelt Rentals,Equipment purchase,2160.88,paid
TX003655,P032,2024-06-23,Equipment,United Rentals,Equipment progress billing,7406.49,paid
TX003656,P032,2024-03-16,Equipment,Sunbelt Rentals,Equipment purchase,7800.63,paid
TX003657,P032,2024-06-22,Equipment,United Rentals,Equipment site expense,2857.73,paid
TX003658,P032,2024-05-21,Equipment,United Rentals,Equipment purchase,4939.47,paid
TX003659,P032,2024-07-21,Equipment,Wasatch Equipment,Equipment site expense,8857.33,paid
TX003660,P032,2024-08-10,Equipment,Sunbelt Rentals,Equipment invoice,8687.53,paid
TX003661,P032,2024-06-25,Equipment,United Rentals,Equipment invoice,3605.18,paid
TX003662,P032,2024-04-09,Equipment,United Rentals,Equipment progress billing,5082.55,paid
TX003663,P032,2024-07-06,Equipment,United Rentals,Equipment invoice,8597.22,paid
TX003664,P032,2024-06-20,Equipment,United Rentals,Equipment purchase,5269.18,paid
TX003665,P032,2024-07-09,Equipment,Sunbelt Rentals,Equipment site expense,2073.9,approved
TX003666,P032,2024-08-13,Equipment,Wasatch Equipment,Equipment progress billing,2967.45,paid
TX003667,P032,2024-04-10,Equipment,Sunbelt Rentals,Equipment invoice,3324.9,paid
TX003668,P032,2023-12-25,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,1146.53,paid
TX003669,P032,2024-06-12,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,3592.65,paid
TX003670,P032,2024-01-03,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,3929.62,approved
TX003671,P032,2024-05-20,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,4843.41,approved
TX003672,P032,2024-01-27,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,2856.81,paid
TX003673,P032,2024-04-05,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,2543.41,paid
TX003674,P032,2024-07-15,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,2028.05,paid
TX003675,P032,2024-06-07,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,3908.7,paid
TX003676,P032,2024-04-04,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,2393.99,paid
TX003677,P032,2024-07-29,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,3475.6,paid
TX003678,P032,2024-08-17,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,5288.1,approved
TX003679,P032,2024-04-02,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,3326.32,paid
TX003680,P032,2024-05-20,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,2045.11,pending
TX003681,P032,2024-05-26,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,1884.19,paid
TX003682,P032,2024-07-10,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,4664.04,paid
TX003683,P032,2024-03-09,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,2283.94,approved
TX003684,P032,2023-12-12,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,1296.46,paid
TX003685,P032,2024-02-20,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,5822.03,pending
TX003686,P032,2024-03-06,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,4300.09,paid
TX003687,P032,2024-03-27,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,4424.11,paid
TX003688,P032,2024-06-05,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,6706.87,approved
TX003689,P032,2024-03-10,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,2246.15,paid
TX003690,P032,2023-12-26,General Conditions,Temporary Power Utah,General Conditions purchase,7051.18,paid
TX003691,P032,2024-04-05,General Conditions,Temporary Power Utah,General Conditions invoice,4441.86,paid
TX003692,P032,2024-05-25,General Conditions,SecureSite Fencing,General Conditions invoice,14404.39,paid
TX003693,P032,2024-06-01,General Conditions,SecureSite Fencing,General Conditions progress billing,2699.97,approved
TX003694,P032,2024-05-24,General Conditions,Temporary Power Utah,General Conditions purchase,9293.6,paid
TX003695,P032,2024-05-22,General Conditions,Site Services LLC,General Conditions progress billing,11488.51,paid
TX003696,P032,2024-07-12,General Conditions,Temporary Power Utah,General Conditions site expense,14927.03,paid
TX003697,P032,2024-05-10,General Conditions,Site Services LLC,General Conditions invoice,13641.87,paid
TX003698,P032,2024-03-01,General Conditions,Site Services LLC,General Conditions site expense,8721.55,paid
TX003699,P032,2024-01-19,General Conditions,Temporary Power Utah,General Conditions progress billing,10233.87,paid
TX003700,P032,2024-06-04,General Conditions,SecureSite Fencing,General Conditions purchase,7524.12,pending
TX003701,P032,2024-07-04,General Conditions,Temporary Power Utah,General Conditions site expense,9001.68,paid
TX003702,P032,2024-07-18,General Conditions,Site Services LLC,General Conditions progress billing,9189.29,pending
TX003703,P032,2024-03-29,General Conditions,Temporary Power Utah,General Conditions site expense,10307.88,paid
TX003704,P032,2024-02-09,General Conditions,Site Services LLC,General Conditions site expense,12986.29,paid
TX003705,P032,2024-08-16,General Conditions,Temporary Power Utah,General Conditions invoice,6055.25,paid
TX003706,P032,2024-03-28,General Conditions,SecureSite Fencing,General Conditions site expense,13507.72,paid
TX003707,P032,2024-01-28,General Conditions,SecureSite Fencing,General Conditions site expense,4090.36,paid
TX003708,P032,2024-08-12,Other,Project Reimbursement,Other purchase,4564.74,paid
TX003709,P032,2023-12-12,Other,Project Reimbursement,Other site expense,1015.89,approved
TX003710,P032,2024-05-25,Other,Office Depot,Other purchase,4147.8,paid
TX003711,P032,2024-03-26,Other,Project Reimbursement,Other invoice,4688.35,paid
TX003712,P032,2024-02-17,Other,Office Depot,Other purchase,2375.08,paid
TX003713,P032,2024-03-15,Other,Miscellaneous Vendor,Other site expense,5182.07,paid
TX003714,P032,2024-06-27,Other,Project Reimbursement,Other progress billing,1193.56,paid
TX003715,P032,2024-01-15,Other,Office Depot,Other site expense,3841.28,paid
TX003716,P032,2024-06-16,Other,Project Reimbursement,Other site expense,1220.23,paid
TX003717,P032,2024-05-14,Other,Office Depot,Other purchase,5529.79,paid
TX003718,P032,2024-03-23,Other,Miscellaneous Vendor,Other site expense,3516.9,paid
TX003719,P032,2024-08-08,Other,Miscellaneous Vendor,Other invoice,4998.21,approved
TX003720,P032,2024-04-11,Other,Miscellaneous Vendor,Other site expense,1172.38,paid
TX003721,P032,2024-04-29,Other,Miscellaneous Vendor,Other site expense,1261.46,approved
TX003722,P032,2024-08-15,Other,Miscellaneous Vendor,Other invoice,2875.81,paid
TX003723,P032,2024-04-06,Other,Project Reimbursement,Other site expense,3156.25,paid
TX003724,P032,2024-03-23,Other,Office Depot,Other invoice,1280.62,paid
TX003725,P032,2024-01-22,Other,Office Depot,Other purchase,4009.02,paid
TX003726,P032,2024-07-23,Other,Project Reimbursement,Other purchase,5595.33,paid
TX003727,P032,2023-12-20,Other,Office Depot,Other progress billing,1267.67,paid
TX003728,P032,2024-06-06,Other,Miscellaneous Vendor,Other purchase,523.87,paid
TX003729,P033,2024-02-27,Materials,Builders FirstSource,Materials invoice,8105.19,paid
TX003730,P033,2023-12-29,Materials,Desert Steel & Glass,Materials site expense,18286.53,paid
TX003731,P033,2024-02-08,Materials,Desert Steel & Glass,Materials site expense,6471.23,paid
TX003732,P033,2024-03-05,Materials,Desert Steel & Glass,Materials site expense,19691.46,approved
TX003733,P033,2024-01-19,Materials,Rocky Mountain Tile,Materials invoice,5040.11,paid
TX003734,P033,2024-01-15,Materials,Mountain Supply Co.,Materials purchase,8168.14,paid
TX003735,P033,2024-02-24,Materials,Desert Steel & Glass,Materials progress billing,12321.9,paid
TX003736,P033,2023-12-25,Materials,Builders FirstSource,Materials site expense,13342.39,approved
TX003737,P033,2023-12-09,Materials,Desert Steel & Glass,Materials site expense,13109.57,paid
TX003738,P033,2024-02-16,Materials,Rocky Mountain Tile,Materials invoice,6568.61,paid
TX003739,P033,2024-01-05,Materials,Builders FirstSource,Materials invoice,18366.72,approved
